id|slug|released|tba|background_image|rating|rating_top|game_ratings_title|game_ratings_count|game_ratings_percent|reviews_text_count|added|added_by_status_title|added_by_status_values|metacritic|playtime|suggestions_count|reviews_count|esrb_rating_id|esrb_rating_name|esrb_rating_slug|platforms|platforms_games_count|platforms_image_background|released_at|parent_platforms|genres|stores|stores_games_count|stores_image_background|tags|tags_language|tags_games_count
25931|photo-clock|2009-05-25|false| https://media.rawg.io/media/screenshots/84b/84b58e8cd61de678fea0bf2295fdc09b.jpg |0|0||||0|0||||0|74|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-05-25|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|clock|eng|206
25925|challenge-me-brain-puzzles|2009-05-18|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-05-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles,life-training|eng,eng|8821,26
25921|challenge-me-math-workout|2009-05-15|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-05-15|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles,life-training|eng,eng|8821,26
25920|pirates-duels-on-the-high-seas|2009-05-14|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-05-14|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25916|dreamer-shop-owner|2009-05-12|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-05-12|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|water,dreams,shop,flowers|eng,eng,eng,eng|3860,2501,2027,1052
25911|johnny-bravo-in-the-hukka-mega-mighty-ultra-extrem|2009-05-10|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-05-10|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|mini-games|eng|24
25902|clubhouse-games-express-card-classics|2009-04-27|false| https://media.rawg.io/media/screenshots/6ca/6ca113a2334cfa8e51521d49e2e7fb28.jpg |0|0||||0|0||||0|103|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-04-27|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|card-game|eng|2490
25892|master-of-illusion-express-deep-psyche|2009-04-20|false| https://media.rawg.io/media/screenshots/a51/a51f1e04b5842bdcff2b0dfcc55bc788.jpg |0|0||||0|0||||0|27|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-04-20|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|magic-perfomance|eng|6
25888|master-of-illusion-express-shuffle-games|2009-04-13|false| https://media.rawg.io/media/screenshots/dff/dffcd4a491e27dc5f1de9edce02ae319.jpg |0|0||||0|0||||0|41|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-04-13|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|magic-perfomance|eng|6
25887|party-fun-pirate|2009-04-13|false| https://media.rawg.io/media/screenshots/30e/30e2cd9bb026bbcc2337e12fde46bd13.jpg |0|0||||0|0||||0|189|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-04-13|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|board-games|eng|63
25885|backyard-baseball-10-2|2009-04-07|false| https://media.rawg.io/media/screenshots/cc5/cc565bec4a579a488a5943b39aafc9bf.jpg |0|0||||0|0||||0|312|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-04-07|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|baseball|eng|565
25883|crayola-colorful-journey|2009-03-31|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-03-31|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|treasure,kids,girls|eng,eng,eng|1873,5193,2051
25881|dancedance-revolution-disney-grooves|2009-04-02|false| https://media.rawg.io/media/screenshots/378/3789e538b1e19b28dee04d0e4793ff61.jpg |0|0||||0|0||||0|139|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-04-02|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|music,rhythm,dance|eng,eng,eng|25992,2193,1158
25879|backyard-baseball-10|2009-03-31|false| https://media.rawg.io/media/screenshots/09e/09ecb2692f860c2bff9e457a84223b3d.jpg |0|0||||0|0||||0|296|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-03-31|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|multiplayer,kids,baseball|eng,eng,eng|38173,5193,565
25877|fashion-studio-paris-collection|2009-03-31|false| https://media.rawg.io/media/screenshots/284/284e8ceb32622fa718794c711f415e3c.jpg |0|0||||0|0||||0|251|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-03-31|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|||
25876|golds-gym-cardio-workout|2009-03-31|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-03-31|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25857|pop-em-drop-em-samegame|2009-03-23|false| https://media.rawg.io/media/screenshots/7e0/7e0723b8e3213abc4c599889266f2e13.jpg |0|0||||0|0||||0|242|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-03-23|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles|eng|8821
25852|pet-vet-down-under|2009-03-17|false| https://media.rawg.io/media/games/64a/64afba664055eab629027a997c2ef3a8.jpg |0|0||||0|0||||0|0|0|1|Everyone|everyone|nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-03-17|nintendo|simulation|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|water,animals,animal|eng,eng,eng|3860,7316,1206
25851|ready-2-rumble-revolution|2009-03-17|false| https://media.rawg.io/media/screenshots/9a6/9a67cfe30999b6ee36ef16398817cbe3.jpg |0|0||||0|0||||0|327|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-03-17|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,boxing|eng,eng,eng|4496,3983,408
25847|vacation-sports|2009-03-17|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-03-17|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|race,challenge,ball,golf,dodge,block|eng,eng,eng,eng,eng,eng|6780,12742,6293,1769,2974,3238
25832|family-friends-party|2009-03-02|false| https://media.rawg.io/media/screenshots/465/46536aa42a75f56761eab63441527da6.jpg |0|0||||0|0||||0|58|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-03-02|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,board-games|eng,eng,eng|4496,3983,63
25816|solitaire-mahjong|2009-02-17|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-02-17|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles,card-game|eng,eng|8821,2490
25810|my-doitall|2009-02-10|false| https://media.rawg.io/media/screenshots/09c/09c5b4ec50ef4e2fd22b776cadc6f49d.jpg |0|0||||0|0||||0|162|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2009-02-10|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|lifestyle|eng|168
25808|snowboard-riot|2009-02-02|false| https://media.rawg.io/media/screenshots/6da/6daa79eb2c4262ddbe3ee37d1a715eb8.jpg |0|0||||0|0||||0|180|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-02-02|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,battle,snowboard-racing|eng,eng,eng,eng|4496,3983,10644,2
25800|niki-rock-n-ball|2009-01-26|false| https://media.rawg.io/media/screenshots/784/7845a706a1d2d3ec3c62d72777619b05.jpg |0|0||||0|0||||0|374|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-01-26|nintendo|action|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,jump-n-roll|eng,eng,eng|4496,3983,2
25794|high-voltage-hot-rod-show|2009-01-19|false| https://media.rawg.io/media/screenshots/670/670db7812ca7a3ebf6023b991cf75c3b.jpg |0|0||||0|0||||0|336|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-01-19|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25789|planet-pachinko|2009-01-12|false| https://media.rawg.io/media/screenshots/6a4/6a4143f478912cfeadbb250094ed0ec5.jpg |0|0||||0|0||||0|296|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-01-12|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25786|fishing-master-world-tour|2009-01-06|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2009-01-06|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|fishing|eng|1943
25776|dreamer-horse-trainer|2008-12-16|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-12-16|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|virtual-pet|eng|906
25774|dreamer-puppy-trainer|2008-12-16|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-12-16|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|virtual-pet|eng|906
25773|learn-math-for-grades-1-4|2008-12-16|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-12-16|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|education|eng|2919
25772|zoo-quest-puzzle-fun|2008-12-16|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-12-16|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles|eng|8821
25766|story-hour-adventures|2008-12-09|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-12-09|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|kidsfamily|eng|9
25763|hockey-allstar-shootout|2008-12-08|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-12-08|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25742|sudoku-challenge|2008-11-24|false| https://media.rawg.io/media/screenshots/7ea/7ea01589b258adf043129fa1fbf92fe6.jpg |0|0||||0|0||||0|142|0||||wii,nintendo-ds|2230,2484|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg,https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-11-24,2009-11-30|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles|eng|8821
25737|amf-bowling-world-lanes|2008-11-18|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-11-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25732|petz-crazy-monkeyz|2008-11-18|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-11-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|virtual-pet|eng|906
25730|petz-rescue-endangered-paradise|2008-11-18|false| https://media.rawg.io/media/screenshots/74a/74a0e19676925d9014c6cc7aa28b41c8.jpg |0|0||||0|0||||0|236|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-11-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|mystery,island,work,environment,water,animals,plants,forest,desert|eng,eng,eng,eng,eng,eng,eng,eng,eng|13605,2639,9233,7110,3860,7316,1122,1951,1570
25729|popstar-guitar|2008-11-18|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-11-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|music,rhythm|eng,eng|25992,2193
25726|rock-band-track-pack-volume-2|2008-11-18|false| https://media.rawg.io/media/screenshots/6a1/6a15aa8ef2c04244137b774d2457db09.jpg |0|0||||0|0||||0|336|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-11-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|music,rhythm|eng,eng|25992,2193
25722|tecmo-bowl-kickoff|2008-11-18|false| https://media.rawg.io/media/screenshots/bc7/bc79e155d95eff06292eb2fd774bb1d5.jpg |0|0||||0|0||||0|374|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-11-18|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25704|my-stop-smoking-coach-with-allen-carr|2008-11-11|false| https://media.rawg.io/media/screenshots/5c5/5c54bd619369929d622cbea0db67cef1.jpg |0|0||||0|0||||0|169|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-11-11|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|life-training|eng|26
25695|mlb-superstars|2008-11-10|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-11-10|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25689|my-baby-boy|2008-11-04|false| https://media.rawg.io/media/screenshots/449/449b9ae90ac705a9d5b2bb7f5434ed28.jpg |0|0||||0|0||||0|208|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-11-04|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|baby|eng|1419
25675|disney-fairies-tinker-bell|2008-10-28|false| https://media.rawg.io/media/screenshots/940/940505672e12ee05d5809ae528ed7776.jpg |0|0||||0|0||||0|226|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-10-28|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|friends,night|eng,eng|15158,4471
25672|hello-kitty-big-city-dreams|2008-10-28|false| https://media.rawg.io/media/screenshots/4e9/4e9e35eb0b7c9b8358cd8aa4ba4a4ac9.jpg |0|0||||0|0||||0|262|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-10-28|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25669|travel-games-for-dummies|2008-10-28|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-10-28|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles|eng|8821
25666|ultimate-i-spy|2008-10-28|false| https://media.rawg.io/media/screenshots/19e/19ef394131217e712cbce63645faca3b.jpg |0|0||||0|0||||0|126|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-10-28|nintendo|action|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,puzzles|eng,eng,eng|4496,3983,8821
25652|professional-bull-riding-out-of-the-chute|2008-10-23|false| https://media.rawg.io/media/games/9b6/9b6a290d02ca4686c78b5a3e499c4c2d.jpg |0|0||||0|0||||0|290|0|2|Everyone 10+|everyone-10-plus|psp,playstation2,wii|1370,2035,2230|https://media.rawg.io/media/games/694/6940fa3fbe0d836e4a272c468e65e480.jpg,https://media.rawg.io/media/games/9d4/9d45e22df640fcb6f4b754aa3491ae09.jpg,https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-10-23,2008-10-23,2008-10-23|playstation,nintendo|sports|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|bull-riding|eng|1
25642|are-you-smarter-than-a-5th-grader-make-the-grade-2|2008-10-20|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-10-20|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|trivia|eng|789
25632|boogie-superstar|2008-10-14|false| https://media.rawg.io/media/screenshots/50c/50ceca433a3d00d815756786822d9cd8.jpg |0|0||||0|0||||0|278|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-10-14|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,music|eng,eng,eng|4496,3983,25992
25631|the-incredible-maze|2008-10-20|false| https://media.rawg.io/media/screenshots/25e/25e6060f31b60ec9ae26a9a2a7a5ff82.jpg |0|0||||0|0||||0|184|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-10-20|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,puzzles|eng,eng,eng|4496,3983,8821
25608|penny-racers-party-turbo-q-speedway|2008-10-07|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-10-07|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|party,race,fun,crazy|eng,eng,eng,eng|4109,6780,29198,1761
25598|brain-quest-grades-5-6|2008-09-23|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-09-23|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,kidsfamily|eng,eng,eng|4496,3983,9
25595|pop-cutie-street-fashion-simulation|2008-09-30|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-09-30|nintendo|action|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25579|plattchen-twist-n-paint|2008-09-22|false| https://media.rawg.io/media/screenshots/eb3/eb3415ba05f1632f2e50351e12f57977.jpg |0|0||||0|0||||0|324|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-09-22|nintendo|action|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,puzzles|eng,eng,eng|4496,3983,8821
25560|defendin-de-penguin|2008-09-02|false|  |0|0||||0|0||||0|0|0||||nintendo-ds,wii|2484,2230|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg,https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-09-02,2008-09-02|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|real-time-strategy|eng|2085
25552|the-cheetah-girls-passport-to-stardom|2008-08-19|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-08-19|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive,music,rhythm|eng,eng,eng,eng|4496,3983,25992,2193
25539|king-of-clubs|2007-10-26|false| https://media.rawg.io/media/screenshots/220/220a20432bcf28e85ce148d5727613ae.jpg |0|0||||0|0||||0|491|0||||pc,wii|532583,2230|https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg,https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2007-10-26,2008-08-04|pc,nintendo|sports,arcade,puzzle|nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|golf,balls|eng,eng|1769,2966
25537|double-sequence-the-q-virus-invasion|2008-08-01|false|  |0|0||||0|0||||0|0|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-08-01|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|puzzles|eng|8821
25530|mister-slime|2008-07-17|false| https://media.rawg.io/media/screenshots/d9c/d9cd3c62d6ff21bdf9a3797096e88909.jpg |0|0||||0|0||||0|85|0||||nintendo-ds|2484|https://media.rawg.io/media/screenshots/55f/55f3e8983c17a0ef9e6b18aedd4f6794.jpg|2008-07-17|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25527|rock-band-track-pack-volume-1|2008-07-15|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-07-15|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|rhythm|eng|2193
25515|spogs-racing|2008-07-07|false| https://media.rawg.io/media/screenshots/544/5449c000af8c25a680b01db31d128b90.jpg |0|0||||0|0||||0|18|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-07-07|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25505|gyrostarr|2008-06-23|false| https://media.rawg.io/media/screenshots/5d2/5d242ebb294f0070f152ebe3e4e82d90.jpg |0|0||||0|0||||0|223|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-06-23|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|exclusive,true-exclusive|eng,eng|4496,3983
25501|cocoto-fishing-master|2008-06-16|false|  |0|0||||0|0||||0|0|0||||wii|2230|https://media.rawg.io/media/games/3c1/3c139f67a73f0bf5ce0d8f2abf83c0d0.jpg|2008-06-16|nintendo||nintendo|9031|https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg|fishing|eng|1943
