id,slug,3do_parent,android_parent,atari_parent,commodore-amiga_parent,ios_parent,linux_parent,mac_parent,neo-geo_parent,nintendo_parent,pc_parent,playstation_parent,sega_parent,web_parent,xbox_parent,action,adventure,arcade,board-games,card,casual,educational,family,fighting,indie,massively-multiplayer,platformer,puzzle,racing,role-playing-games-rpg,shooter,simulation,sports,strategy,released_año,released_mes,released_dia,released_trimestre,released_cuatrimestre,released_semestre,released_lustro,released_decada,released_estacion,exito,target
319350,pirates-gems-treasure-jewel-free-edition,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.9090909090909091,0.0,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319351,counter-combat-strike,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.2727272727272727,0.26666666666666666,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319352,diamond-treasure-line,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.8181818181818182,0.6666666666666666,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319353,woody-bricks-and-ball-puzzles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9142857142857146,0.9999999999999999,0.4666666666666667,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319354,modern-gunship-shooting-battle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.2727272727272727,0.9333333333333333,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319355,secret-treasures-jewel-rush,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.8181818181818182,0.6333333333333333,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319357,army-spy-counter-attack,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.06666666666666668,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319358,happy-pig-move,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.7272727272727273,0.9333333333333333,0.6666666666666667,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319359,jewel-castle-matching-games,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.2727272727272727,0.6333333333333333,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319360,dotdotcolor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.0,0.9666666666666667,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319361,zombie-street-shooting-challen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.5666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319362,bricks-mania-puzzle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,0.0,0.43333333333333335,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319363,block-puzzle-jigsaw-master,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857146,0.5454545454545454,0.8333333333333334,0.6666666666666667,0.5,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319364,super-mr-go-home,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.0,0.7333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319366,cookie-tyki-land-new-jelly,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.9090909090909091,0.06666666666666668,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319367,sweet-puzzle-candy-match,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319368,bird-cat-play-fun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,0.1818181818181818,0.2,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319369,colorsnakerio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.09090909090909091,0.0,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319370,port-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.0,0.7333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319371,wateringtrees,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.4666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319373,real-border-war-ii,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.4666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319374,color-marbles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.2727272727272727,0.6333333333333333,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319375,golf-nest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.3,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319376,sniper-strike-robber-city,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.1,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319377,one2fifty,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.0,0.1,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319378,pixel-puzzle-collection,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857146,0.8181818181818182,0.26666666666666666,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,5,5
319379,breathtaking-motorcycle-rider,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.6333333333333333,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319380,disc-crumble-3d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.2727272727272727,0.7333333333333333,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319381,deadly-jurassic-survival,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.5666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319382,color-block-switch,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.2727272727272727,0.5666666666666667,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319383,go-bicycle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.26666666666666666,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319384,gun-fps-destroy-enemy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.8666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.3333333333333333,2,2
319385,colorful-breaker,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.09090909090909091,0.0,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319386,draw-puzzle-draw-something,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857146,0.9999999999999999,0.7,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,1.0,3,3
319387,world-war-special-combat-ops,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.5454545454545454,0.23333333333333334,0.6666666666666667,0.5,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319388,top-racers-crazy-speeds,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.3666666666666667,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319389,basketball-challenge-puzzle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.5454545454545454,0.5333333333333333,0.6666666666666667,0.5,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319390,defeat-monster-opponents,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.4545454545454545,0.5,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319391,plane-bump-3d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.03333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319392,balls-primitive-bubble-pop,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.5454545454545454,0.4666666666666667,0.6666666666666667,0.5,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319393,fireball-shoot,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.03333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319394,puzzle-world-wooden-style,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.6363636363636364,0.16666666666666669,0.6666666666666667,0.5,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319395,go-mountain,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.26666666666666666,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319396,ring-jumpio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.7333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319398,idle-rollercoaster,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.928571428571427,0.2727272727272727,0.26666666666666666,0.3333333333333333,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319399,idle-gas-station-inc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.03333333333333333,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319400,kicking-wall,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.928571428571427,0.1818181818181818,0.7333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319401,danse-macabre-lethal-letters-a-mystery-hidden-obje,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.7272727272727273,0.06666666666666668,0.6666666666666667,1.0,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,4,4
319402,merge-taxi-3d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.928571428571427,0.1818181818181818,0.4666666666666667,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319403,weeder-3d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.26666666666666666,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319404,snow-race,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.1818181818181818,0.06666666666666668,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319405,luna-strange,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.43333333333333335,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319406,danse-macabre-lethal-letters-a-mystery-hidden-ob-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142861,0.8181818181818182,0.2,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,4,4
319408,vortigo-bubble-shooter-game,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857146,0.7272727272727273,0.6333333333333333,0.6666666666666667,1.0,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319410,ballistic-defence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,0.09090909090909091,0.23333333333333334,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319411,berks-3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857146,0.5454545454545454,0.9,0.6666666666666667,0.5,1.0,0.928571428571427,0.8571428571428541,0.3333333333333333,3,3
319412,mgo-scorecard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8428571428571416,0.36363636363636365,0.1,0.3333333333333333,0.5,0.0,0.8571428571428541,0.8571428571428541,0.0,3,3
319413,wolf-the-golf-game,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7857142857142847,0.9999999999999999,0.5,1.0,1.0,1.0,0.7857142857142847,0.7142857142857117,0.6666666666666667,3,3
319414,hollywoodgin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714285714285701,0.1818181818181818,0.5333333333333333,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319415,mgo-scoreme,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8428571428571416,0.4545454545454545,0.06666666666666668,0.3333333333333333,0.5,0.0,0.8571428571428541,0.8571428571428541,0.0,3,3
319416,hollywood-gin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714285714285701,0.09090909090909091,0.8,0.0,0.0,0.0,0.928571428571427,0.8571428571428541,1.0,3,3
319418,mgo-league,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428577,0.09090909090909091,0.16666666666666669,0.0,0.0,0.0,0.8571428571428541,0.8571428571428541,1.0,3,3
319419,triplicata-maui-puzzle-game,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,0.9090909090909091,0.1,1.0,1.0,1.0,0.928571428571427,0.8571428571428541,0.6666666666666667,3,3
319420,line-3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.06666666666666668,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
319421,ipuzzle-challenge,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142857142857132,0.09090909090909091,0.7666666666666667,0.0,0.0,0.0,0.8571428571428541,0.8571428571428541,1.0,3,3
